workload,delta_workload,response_time,wdr,rdw,next_workload,vm_sum,w/s,s/m,scale_response_time
1305.0,-8.0,16.344482758620618,79.84345661300907,0.012524507861011969,1216.0,775.0,1.5690322580645162,0.6373355263157895,15.25115789473676
1290.0,-15.0,16.13939534883718,79.92864491623861,0.012511159185145102,1225.0,775.0,1.5806451612903225,0.6326530612244898,15.359428571428506
1275.0,-15.0,15.933098039215707,80.02210222154389,0.01249654748173781,1218.0,775.0,1.5716129032258064,0.6362889983579638,15.275356321839002
1275.0,0.0,15.933098039215707,80.02210222154389,0.01249654748173781,1204.0,775.0,1.5535483870967743,0.643687707641196,15.104279069767339
1307.0,32.0,16.371472073450576,79.83399379946697,0.012525992405088428,1234.0,775.0,1.5922580645161293,0.6280388978930308,15.466119935170125
1282.0,-25.0,16.02805304212168,79.9847615072715,0.012502381468113636,1255.0,775.0,1.6193548387096774,0.6175298804780877,15.709115537848591
1285.0,3.0,16.069968871595318,79.96281823988585,0.012505812351436043,1254.0,775.0,1.6180645161290323,0.6180223285486444,15.697728867623589
1280.0,-5.0,16.0,80.0,0.0125,1241.0,775.0,1.6012903225806452,0.6244963738920226,15.548032232070872
1278.0,-2.0,15.966090766823196,80.04464077428557,0.012493028769032232,1225.0,775.0,1.5806451612903225,0.6326530612244898,15.359428571428506
1274.0,-4.0,15.922065934065952,80.01474213683674,0.012497696965514877,1213.0,775.0,1.565161290322581,0.638911788953009,15.21471063478969
1273.0,-1.0,15.911016496465061,80.00745900067551,0.012498834639799734,1191.0,775.0,1.5367741935483872,0.6507136859781696,14.941820319059484
1266.0,-7.0,15.833181674565568,79.95866061675419,0.012506462618140259,1188.0,780.0,1.5230769230769232,0.6565656565656566,14.90382491582478
1242.0,-24.0,15.55965861513684,79.82180269634902,0.01252790548722773,1252.0,780.0,1.6051282051282052,0.6230031948881789,15.674900958466434
1251.0,9.0,15.663459632294146,79.8674130343944,0.012520751104951357,1242.0,780.0,1.5923076923076922,0.6280193236714976,15.55965861513684
1239.0,-12.0,15.524723163841765,79.80818639560177,0.012530042908669705,1269.0,780.0,1.626923076923077,0.6146572104018913,15.866644602048867
1244.0,5.0,15.582855305466206,79.83132587797473,0.012526411017255792,1278.0,780.0,1.6384615384615384,0.6103286384976526,15.966090766823196
1252.0,8.0,15.674900958466434,79.87291296560065,0.012519888944462008,1276.0,780.0,1.635897435897436,0.6112852664576802,15.944112852664599
1257.0,5.0,15.731834526650749,79.90167948121757,0.012515381485004574,1258.0,780.0,1.6128205128205129,0.6200317965023847,15.743166931637509
1256.0,-1.0,15.720484076433113,79.89575854619478,0.012516308978051841,1284.0,780.0,1.646153846153846,0.6074766355140186,16.056018691588775
1256.0,0.0,15.720484076433113,79.89575854619478,0.012516308978051841,1309.0,780.0,1.6782051282051282,0.5958747135217723,16.398378915202365
1245.0,-11.0,15.594425702811215,79.8362199241209,0.012525643134788123,1309.0,780.0,1.6782051282051282,0.5958747135217723,16.398378915202365
1216.0,-29.0,15.25115789473676,79.73165109120316,0.012542070637119046,1309.0,780.0,1.6782051282051282,0.5958747135217723,16.398378915202365
1225.0,9.0,15.359428571428506,79.75557126381224,0.01253830903790082,1312.0,780.0,1.6820512820512818,0.5945121951219512,16.43858536585357
1218.0,-7.0,15.275356321839002,79.73627418816014,0.012541343449785716,1306.0,780.0,1.6743589743589744,0.5972434915773354,16.357987748851382
1204.0,-14.0,15.104279069767339,79.71251023889789,0.012545082283859916,1303.0,780.0,1.6705128205128206,0.5986185725249424,16.31741059094391
1234.0,30.0,15.466119935170125,79.7873031615299,0.01253332247582668,1287.0,780.0,1.65,0.6060606060606061,16.097804195804176
1255.0,21.0,15.709115537848591,79.88992104464945,0.012517223536134336,1294.0,780.0,1.658974358974359,0.6027820710973725,16.19455023183922
1254.0,-1.0,15.697728867623589,79.88416735788847,0.012518125093798715,1287.0,780.0,1.65,0.6060606060606061,16.097804195804176
1241.0,-13.0,15.548032232070872,79.81717438430528,0.012528631935592966,1293.0,780.0,1.6576923076923078,0.6032482598607889,16.180793503480242
1225.0,-16.0,15.359428571428506,79.75557126381224,0.01253830903790082,1318.0,780.0,1.6897435897435895,0.5918057663125948,16.518449165402018
1213.0,-12.0,15.21471063478969,79.72547287402072,0.012543042567839809,1316.0,780.0,1.6871794871794872,0.5927051671732523,16.491908814589564
1191.0,-22.0,14.941820319059484,79.70916358034266,0.012545609000049944,1286.0,780.0,1.6487179487179486,0.6065318818040435,16.083897356143062
1188.0,-3.0,14.90382491582478,79.71108133044355,0.012545307168202676,1289.0,785.0,1.6420382165605096,0.6089992242048099,16.125553141970492
1252.0,64.0,15.674900958466434,79.87291296560065,0.012519888944462008,1293.0,785.0,1.6471337579617835,0.6071152358855375,16.180793503480242
1242.0,-10.0,15.55965861513684,79.82180269634902,0.01252790548722773,1269.0,785.0,1.6165605095541402,0.6185973207249803,15.866644602048867
1269.0,27.0,15.866644602048867,79.97910281775223,0.012503266037863569,1255.0,785.0,1.5987261146496816,0.6254980079681275,15.709115537848591
1278.0,9.0,15.966090766823196,80.04464077428557,0.012493028769032232,1243.0,785.0,1.58343949044586,0.6315366049879324,15.571266291230858
1276.0,-2.0,15.944112852664599,80.0295389145313,0.012495386248169748,1227.0,785.0,1.5630573248407644,0.6397718011409943,15.383273023634818
1258.0,-18.0,15.743166931637509,79.90768347072022,0.012514441122128387,1231.0,785.0,1.5681528662420383,0.6376929325751421,15.430729488220901
1284.0,26.0,16.056018691588775,79.97001153671091,0.012504687454508391,1206.0,785.0,1.5363057324840763,0.6509121061359867,15.12896185737967
1309.0,25.0,16.398378915202365,79.82496359969288,0.01252740940809959,1201.0,785.0,1.5299363057324842,0.6536219816819318,15.067100749375415
1309.0,0.0,16.398378915202365,79.82496359969288,0.01252740940809959,1208.0,785.0,1.5388535031847137,0.6498344370860927,15.153562913907187
1309.0,0.0,16.398378915202365,79.82496359969288,0.01252740940809959,1205.0,785.0,1.535031847133758,0.6514522821576764,15.116630705394087
1312.0,3.0,16.43858536585357,79.81222050440559,0.012529409577632294,1200.0,785.0,1.5286624203821657,0.6541666666666667,15.054666666666556
1306.0,-6.0,16.357987748851382,79.83867087146487,0.012525258613209328,1195.0,785.0,1.5222929936305734,0.6569037656903766,14.992184100418287
1303.0,-3.0,16.31741059094391,79.85335618895066,0.012522955173402848,1172.0,785.0,1.4929936305732483,0.6697952218430034,14.697897610921324
1287.0,-16.0,16.097804195804176,79.94879204304465,0.012508006368146212,1181.0,785.0,1.5044585987261148,0.6646909398814564,14.814418289584944
1294.0,7.0,16.19455023183922,79.90342315626263,0.012515108370818562,1223.0,785.0,1.5579617834394903,0.6418642681929682,15.33550613246109
1287.0,-7.0,16.097804195804176,79.94879204304465,0.012508006368146212,1202.0,785.0,1.5312101910828029,0.6530782029950083,15.079514143094736
1293.0,6.0,16.180793503480242,79.90955448024816,0.01251414810787335,1191.0,785.0,1.5171974522292997,0.6591099916036943,14.941820319059484
1318.0,25.0,16.518449165402018,79.789572665245,0.012532965982854338,1214.0,785.0,1.5464968152866243,0.6466227347611203,15.226879736408481
1316.0,-2.0,16.491908814589564,79.79670605720307,0.012531845603791465,1225.0,785.0,1.5605095541401277,0.6408163265306123,15.359428571428506
1286.0,-30.0,16.083897356143062,79.95574527269828,0.012506918628416066,1248.0,785.0,1.5898089171974523,0.6290064102564102,15.629025641025615
1289.0,3.0,16.125553141970492,79.93524244728562,0.012510126564756006,1240.0,790.0,1.5696202531645569,0.6370967741935484,15.53638709677415
1293.0,4.0,16.180793503480242,79.90955448024816,0.01251414810787335,1219.0,790.0,1.5430379746835443,0.6480721903199343,15.287425758818625
1269.0,-24.0,15.866644602048867,79.97910281775223,0.012503266037863569,1248.0,790.0,1.579746835443038,0.6330128205128205,15.629025641025615
1255.0,-14.0,15.709115537848591,79.88992104464945,0.012517223536134336,1234.0,790.0,1.5620253164556963,0.640194489465154,15.466119935170125
1243.0,-12.0,15.571266291230858,79.82651999857006,0.012527165157868751,1216.0,790.0,1.539240506329114,0.649671052631579,15.25115789473676
1227.0,-16.0,15.383273023634818,79.76195950724144,0.012537304827738238,1197.0,790.0,1.5151898734177216,0.6599832915622389,15.017239766081758
1231.0,4.0,15.430729488220901,79.77587844694497,0.012535117374671731,1199.0,790.0,1.5177215189873419,0.658882402001668,15.042211843202555
1206.0,-25.0,15.12896185737967,79.71465665449689,0.012544744492022943,1184.0,790.0,1.4987341772151899,0.6672297297297297,14.85286486486472
1201.0,-5.0,15.067100749375415,79.71009286904687,0.012545462738863792,1172.0,790.0,1.4835443037974685,0.674061433447099,14.697897610921324
1208.0,7.0,15.153562913907187,79.71722603212724,0.012544340160519194,1169.0,790.0,1.479746835443038,0.6757912745936698,14.658658682634547
1205.0,-3.0,15.116630705394087,79.7135303153247,0.01254492174721501,1157.0,790.0,1.4645569620253165,0.6828003457216939,14.499668107173507
1200.0,-5.0,15.054666666666556,79.70950314409765,0.012545555555555464,1165.0,790.0,1.4746835443037976,0.6781115879828327,14.606025751072767
1195.0,-5.0,14.992184100418287,79.70819941883309,0.012545760753488108,1148.0,790.0,1.4531645569620253,0.6881533101045296,14.378243902438786
1172.0,-23.0,14.697897610921324,79.73929544380152,0.0125408682687042,1169.0,790.0,1.479746835443038,0.6757912745936698,14.658658682634547
1181.0,9.0,14.814418289584944,79.71963373211113,0.012543961295160834,1159.0,790.0,1.4670886075949368,0.6816220880069025,14.526395168248277
1223.0,42.0,15.33550613246109,79.74956870913064,0.01253925276570817,1130.0,790.0,1.4303797468354431,0.6991150442477876,14.129592920353739
1202.0,-21.0,15.079514143094736,79.7107909839671,0.012545352864471494,1135.0,790.0,1.4367088607594938,0.6960352422907489,14.199453744493143
1191.0,-11.0,14.941820319059484,79.70916358034266,0.012545609000049944,1124.0,790.0,1.4227848101265823,0.702846975088968,14.044939501779115
1214.0,23.0,15.226879736408481,79.7274307681859,0.012542734543993806,1103.0,790.0,1.3962025316455695,0.7162284678150499,13.808864913871465
1225.0,11.0,15.359428571428506,79.75557126381224,0.01253830903790082,1107.0,790.0,1.40126582278481,0.7136404697380307,13.852937669376898
1248.0,23.0,15.629025641025615,79.85142699644987,0.01252325772518078,1095.0,790.0,1.3860759493670889,0.7214611872146118,13.719753424657734
1240.0,-8.0,15.53638709677415,79.81263547800398,0.01252934443288238,1099.0,795.0,1.3823899371069182,0.7233848953594176,13.764471337579815
1219.0,-21.0,15.287425758818625,79.73873556159799,0.012540956323887305,1102.0,795.0,1.3861635220125783,0.721415607985481,13.797796733212545
1248.0,29.0,15.629025641025615,79.85142699644987,0.01252325772518078,1103.0,795.0,1.3874213836477989,0.7207615593834995,13.808864913871465
1234.0,-14.0,15.466119935170125,79.7873031615299,0.01253332247582668,1099.0,795.0,1.3823899371069182,0.7233848953594176,13.764471337579815
1216.0,-18.0,15.25115789473676,79.73165109120316,0.012542070637119046,1070.0,795.0,1.3459119496855343,0.7429906542056075,13.43269158878523
1197.0,-19.0,15.017239766081758,79.7083897337491,0.012545730798731627,1073.0,795.0,1.349685534591195,0.7409133271202236,13.467845293569615
1199.0,2.0,15.042211843202555,79.7090223497828,0.012545631228692709,1072.0,795.0,1.3484276729559748,0.7416044776119403,13.456149253731528
1184.0,-15.0,14.85286486486472,79.71526104710063,0.012544649379108716,1058.0,795.0,1.330817610062893,0.7514177693761814,13.290083175803591
1172.0,-12.0,14.697897610921324,79.73929544380152,0.0125408682687042,1051.0,795.0,1.3220125786163521,0.7564224548049476,13.205391056137215
1169.0,-3.0,14.658658682634547,79.74808782367391,0.012539485613887551,1060.0,795.0,1.3333333333333333,0.75,13.3140754716983
1157.0,-12.0,14.499668107173507,79.79492988722896,0.01253212455244037,1060.0,795.0,1.3333333333333333,0.75,13.3140754716983
1165.0,8.0,14.606025751072767,79.76160112646896,0.012537361159719113,1039.0,795.0,1.3069182389937106,0.7651588065447545,13.057549566891465
1148.0,-17.0,14.378243902438786,79.84285200540245,0.01252460270247281,1016.0,795.0,1.2779874213836475,0.78248031496063,12.764425196850658
1169.0,21.0,14.658658682634547,79.74808782367391,0.012539485613887551,1013.0,795.0,1.2742138364779874,0.7847976307996052,12.725210266535315
1159.0,-10.0,14.526395168248277,79.78579589610341,0.012533559247841485,1034.0,795.0,1.3006289308176102,0.7688588007736944,12.994936170212991
1130.0,-29.0,14.129592920353739,79.97399545546922,0.012504064531286494,1030.0,795.0,1.2955974842767295,0.7718446601941747,12.944407766990528
1135.0,5.0,14.199453744493143,79.93265236982637,0.012510531933474137,1115.0,795.0,1.4025157232704402,0.7130044843049327,13.940134529148194
1124.0,-11.0,14.044939501779115,80.02882460672896,0.012495497777383556,1131.0,795.0,1.4226415094339622,0.7029177718832891,14.143614500441842
1103.0,-21.0,13.808864913871465,79.87622493808307,0.012519369822186278,1108.0,795.0,1.3937106918238993,0.7175090252707581,13.863906137184319
1107.0,4.0,13.852937669376898,79.91084825618742,0.01251394550079214,1106.0,795.0,1.391194968553459,0.7188065099457505,13.84194936708881
1095.0,-12.0,13.719753424657734,79.8119300039328,0.012529455182335829,1093.0,795.0,1.3748427672955974,0.7273559011893871,13.697271729185927
1099.0,4.0,13.764471337579815,79.8432408369732,0.012524541708443871,1072.0,800.0,1.34,0.746268656716418,13.456149253731528
1102.0,3.0,13.797796733212545,79.86782392201694,0.012520686690755484,1086.0,800.0,1.3575,0.7366482504604052,13.61793370165765
1103.0,1.0,13.808864913871465,79.87622493808307,0.012519369822186278,1085.0,800.0,1.35625,0.7373271889400922,13.60651612903245
1099.0,-4.0,13.764471337579815,79.8432408369732,0.012524541708443871,1115.0,800.0,1.39375,0.7174887892376681,13.940134529148194
1070.0,-29.0,13.43269158878523,79.65641084868861,0.012553917372696477,1101.0,800.0,1.37625,0.7266121707538601,13.786708446866687
1073.0,3.0,13.467845293569615,79.67124485104657,0.012551579956728441,1102.0,800.0,1.3775,0.7259528130671506,13.797796733212545
1072.0,-1.0,13.456149253731528,79.66617936425783,0.01255237803519732,1093.0,800.0,1.36625,0.7319304666056725,13.697271729185927
1058.0,-14.0,13.290083175803591,79.60823013705688,0.012561515289039312,1101.0,800.0,1.37625,0.7266121707538601,13.786708446866687
1051.0,-7.0,13.205391056137215,79.5887070312505,0.012564596628103915,1124.0,800.0,1.405,0.7117437722419929,14.044939501779115
1060.0,9.0,13.3140754716983,79.61499108618091,0.012560448558205943,1108.0,800.0,1.385,0.7220216606498195,13.863906137184319
1060.0,0.0,13.3140754716983,79.61499108618091,0.012560448558205943,1104.0,800.0,1.38,0.7246376811594203,13.819913043478465
1039.0,-21.0,13.057549566891465,79.57082564974317,0.01256742017987629,1080.0,800.0,1.35,0.7407407407407407,13.5491111111113
1016.0,-23.0,12.764425196850658,79.59622030224094,0.012563410626821514,1055.0,800.0,1.31875,0.7582938388625592,13.253924170616305
1013.0,-3.0,12.725210266535315,79.6057572945558,0.012561905495099028,1047.0,800.0,1.30875,0.7640878701050621,13.156487106017401
1034.0,21.0,12.994936170212991,79.56945586005537,0.012567636528252409,1039.0,800.0,1.29875,0.7699711260827719,13.057549566891465
1030.0,-4.0,12.944407766990528,79.57104091131909,0.0125673861815442,1033.0,800.0,1.29125,0.7744433688286544,12.982340755082516
1115.0,85.0,13.940134529148194,79.98488089685111,0.012502362806410936,1038.0,800.0,1.2975,0.7707129094412332,13.045075144508893
1131.0,16.0,14.143614500441842,79.96541477885077,0.01250540627802108,1017.0,800.0,1.27125,0.7866273352999017,12.777445427728875
1108.0,-23.0,13.863906137184319,79.91975631083062,0.012512550665328808,1011.0,800.0,1.26375,0.7912957467853611,12.698937685460214
1106.0,-2.0,13.84194936708881,79.90204057743999,0.012515324925035091,1046.0,800.0,1.3075,0.7648183556405354,13.144202676864454
1093.0,-13.0,13.697271729185927,79.79691296267806,0.012531813109959676,1037.0,800.0,1.29625,0.7714561234329798,13.032576663452492
1072.0,-21.0,13.456149253731528,79.66617936425783,0.01255237803519732,1040.0,805.0,1.291925465838509,0.7740384615384616,13.070000000000222
1086.0,14.0,13.61793370165765,79.74778140297497,0.012539533795264872,1026.0,805.0,1.2745341614906829,0.7846003898635477,12.893485380117204
1085.0,-1.0,13.60651612903245,79.74120558935121,0.0125405678608594,1012.0,805.0,1.2571428571428571,0.7954545454545454,12.71208695652201
1115.0,30.0,13.940134529148194,79.98488089685111,0.012502362806410936,1014.0,805.0,1.2596273291925466,0.7938856015779092,12.738307692307961
1101.0,-14.0,13.786708446866687,79.85952587908864,0.01252198769016048,1021.0,805.0,1.2683229813664596,0.7884427032321254,12.82927130264472
1102.0,1.0,13.797796733212545,79.86782392201694,0.012520686690755484,1020.0,805.0,1.2670807453416149,0.7892156862745098,12.816352941176724
1093.0,-9.0,13.697271729185927,79.79691296267806,0.012531813109959676,1046.0,805.0,1.2993788819875776,0.7695984703632888,13.144202676864454
1101.0,8.0,13.786708446866687,79.85952587908864,0.01252198769016048,1045.0,805.0,1.2981366459627328,0.7703349282296651,13.131894736842318
1124.0,23.0,14.044939501779115,80.02882460672896,0.012495497777383556,1072.0,805.0,1.3316770186335405,0.7509328358208955,13.456149253731528
1108.0,-16.0,13.863906137184319,79.91975631083062,0.012512550665328808,1089.0,805.0,1.3527950310559007,0.7392102846648301,13.6520606060608
1104.0,-4.0,13.819913043478465,79.88472840073123,0.012518037177063826,1086.0,805.0,1.3490683229813665,0.7412523020257827,13.61793370165765
1080.0,-24.0,13.5491111111113,79.71002607797037,0.01254547325102898,1083.0,805.0,1.3453416149068322,0.7433056325023084,13.583617728532047
1055.0,-25.0,13.253924170616305,79.59906714563179,0.012562961299162376,1088.0,805.0,1.3515527950310555,0.7398897058823529,13.640705882353132
1047.0,-8.0,13.156487106017401,79.5805135187745,0.012565890263626936,1104.0,805.0,1.3714285714285714,0.7291666666666666,13.819913043478465
1039.0,-8.0,13.057549566891465,79.57082564974317,0.01256742017987629,1107.0,805.0,1.3751552795031057,0.7271906052393857,13.852937669376898
1033.0,-6.0,12.982340755082516,79.56962611658348,0.012567609637059551,1102.0,805.0,1.368944099378882,0.7304900181488203,13.797796733212545
1038.0,5.0,13.045075144508893,79.57025839264166,0.012567509773129957,1128.0,805.0,1.4012422360248449,0.7136524822695035,14.10147517730472
1017.0,-21.0,12.777445427728875,79.59337457180331,0.012563859810942846,1138.0,805.0,1.413664596273292,0.7073813708260105,14.241075571177257
1011.0,-6.0,12.698937685460214,79.61295858294946,0.012560769223996257,1152.0,805.0,1.4310559006211183,0.6987847222222222,14.432444444444215
1046.0,35.0,13.144202676864454,79.57880943521201,0.012566159346906743,1165.0,805.0,1.4472049689440991,0.6909871244635193,14.606025751072767
1037.0,-9.0,13.032576663452492,79.56983693854487,0.01256757633891272,1183.0,805.0,1.4695652173913043,0.6804733727810651,14.840071005917013
1040.0,3.0,13.070000000000222,79.57153787299023,0.012567307692307905,1167.0,810.0,1.4407407407407409,0.6940874035989717,14.63238731790898
1026.0,-14.0,12.893485380117204,79.57506987072517,0.012566749883155169,1187.0,810.0,1.465432098765432,0.6823925863521483,14.891117101937516
1012.0,-14.0,12.71208695652201,79.60927292750996,0.012561350747551393,1177.0,810.0,1.4530864197530864,0.6881903143585386,14.762851316907227
1014.0,2.0,12.738307692307961,79.60241065713187,0.012562433621605484,1192.0,810.0,1.471604938271605,0.6795302013422819,14.95444295302001
1021.0,7.0,12.82927130264472,79.58363151845761,0.012565397945783272,1148.0,810.0,1.4172839506172838,0.7055749128919859,14.378243902438786
1020.0,-1.0,12.816352941176724,79.5858232588864,0.012565051903114438,1150.0,810.0,1.4197530864197532,0.7043478260869566,14.405391304347589
1046.0,26.0,13.144202676864454,79.57880943521201,0.012566159346906743,1158.0,810.0,1.4296296296296296,0.6994818652849741,14.513043177892705
1045.0,-1.0,13.131894736842318,79.57724463539826,0.01256640644673906,1149.0,810.0,1.4185185185185183,0.7049608355091384,14.391829416884013
1072.0,27.0,13.456149253731528,79.66617936425783,0.01255237803519732,1167.0,810.0,1.4407407407407409,0.6940874035989717,14.63238731790898
1089.0,17.0,13.6520606060608,79.76817796403141,0.012536327461947477,1172.0,810.0,1.4469135802469135,0.6911262798634812,14.697897610921324
1086.0,-3.0,13.61793370165765,79.74778140297497,0.012539533795264872,1171.0,810.0,1.4456790123456789,0.6917164816396243,14.684840307429367
1083.0,-3.0,13.583617728532047,79.72839207077992,0.012542583313510665,1154.0,810.0,1.4246913580246914,0.7019064124783362,14.459403812824734
1088.0,5.0,13.640705882353132,79.76126817656382,0.012537413494809866,1146.0,810.0,1.4148148148148147,0.7068062827225131,14.351001745200453
1104.0,16.0,13.819913043478465,79.88472840073123,0.012518037177063826,1162.0,810.0,1.434567901234568,0.6970740103270223,14.566313253011847
1107.0,3.0,13.852937669376898,79.91084825618742,0.01251394550079214,1184.0,810.0,1.4617283950617284,0.6841216216216216,14.85286486486472
1102.0,-5.0,13.797796733212545,79.86782392201694,0.012520686690755484,1188.0,810.0,1.4666666666666666,0.6818181818181818,14.90382491582478
1128.0,26.0,14.10147517730472,79.99163107526739,0.012501307781298512,1196.0,810.0,1.4765432098765432,0.677257525083612,15.004722408026636
1138.0,10.0,14.241075571177257,79.90969462329213,0.012514126160964196,1173.0,810.0,1.4481481481481482,0.690537084398977,14.710932651321226
1152.0,14.0,14.432444444444215,79.82015828534601,0.012528163580246714,1194.0,810.0,1.474074074074074,0.6783919597989949,14.979624790619642
1165.0,13.0,14.606025751072767,79.76160112646896,0.012537361159719113,1194.0,810.0,1.474074074074074,0.6783919597989949,14.979624790619642
1183.0,18.0,14.840071005917013,79.71659970685558,0.012544438720132724,1189.0,810.0,1.4679012345679012,0.6812447434819175,14.916511354078924
1167.0,-16.0,14.63238731790898,79.75458649674185,0.012538463854249341,1188.0,815.0,1.4576687116564415,0.686026936026936,14.90382491582478
1187.0,20.0,14.891117101937516,79.71195121724996,0.012545170262794874,1207.0,815.0,1.4809815950920246,0.6752278376139188,15.141272576636192
1177.0,-10.0,14.762851316907227,79.72714584289248,0.012542779368655249,1217.0,815.0,1.4932515337423309,0.6696795398520953,15.263267050123176
1192.0,15.0,14.95444295302001,79.70875302709146,0.012545673618305378,1217.0,815.0,1.4932515337423309,0.6696795398520953,15.263267050123176
1148.0,-44.0,14.378243902438786,79.84285200540245,0.01252460270247281,1212.0,815.0,1.4871165644171784,0.6724422442244224,15.202521452145126
1150.0,2.0,14.405391304347589,79.83122260989373,0.012526427221171818,1220.0,815.0,1.496932515337423,0.6680327868852459,15.299475409835987
1158.0,8.0,14.513043177892705,79.79029524034955,0.012532852485226864,1212.0,815.0,1.4871165644171784,0.6724422442244224,15.202521452145126
1149.0,-9.0,14.391829416884013,79.83696628949977,0.0125255260373229,1187.0,815.0,1.456441717791411,0.6866048862679023,14.891117101937516
1167.0,18.0,14.63238731790898,79.75458649674185,0.012538463854249341,1159.0,815.0,1.4220858895705522,0.7031924072476272,14.526395168248277
1172.0,5.0,14.697897610921324,79.73929544380152,0.0125408682687042,1151.0,815.0,1.4122699386503068,0.7080799304952216,14.418929626411586
1171.0,-1.0,14.684840307429367,79.74209970860677,0.012540427248018245,1155.0,815.0,1.4171779141104297,0.7056277056277056,14.472848484848265
1154.0,-17.0,14.459403812824734,79.8096529385577,0.012529812662759734,1133.0,815.0,1.3901840490797546,0.7193292144748455,14.171583406884134
1146.0,-8.0,14.351001745200453,79.85505265395624,0.012522689131937569,1131.0,815.0,1.3877300613496932,0.7206012378426172,14.143614500441842
1162.0,16.0,14.566313253011847,79.77310248766865,0.012535553574020522,1155.0,815.0,1.4171779141104297,0.7056277056277056,14.472848484848265
1184.0,22.0,14.85286486486472,79.71526104710063,0.012544649379108716,1155.0,815.0,1.4171779141104297,0.7056277056277056,14.472848484848265
1188.0,4.0,14.90382491582478,79.71108133044355,0.012545307168202676,1138.0,815.0,1.396319018404908,0.7161687170474517,14.241075571177257
1196.0,8.0,15.004722408026636,79.70823901148687,0.0125457545217614,1157.0,815.0,1.4196319018404908,0.7044079515989629,14.499668107173507
1173.0,-23.0,14.710932651321226,79.73661682793781,0.012541289557818606,1161.0,815.0,1.4245398773006137,0.7019810508182601,14.553030146425293
1194.0,21.0,14.979624790619642,79.70827151476398,0.012545749405879098,1152.0,815.0,1.4134969325153377,0.7074652777777778,14.432444444444215
1194.0,0.0,14.979624790619642,79.70827151476398,0.012545749405879098,1139.0,815.0,1.3975460122699386,0.7155399473222125,14.254900790166564
1189.0,-5.0,14.916511354078924,79.7103271519897,0.012545425865499516,1131.0,815.0,1.3877300613496932,0.7206012378426172,14.143614500441842
1188.0,-1.0,14.90382491582478,79.71108133044355,0.012545307168202676,1141.0,820.0,1.3914634146341462,0.7186678352322524,14.282478527607115
1207.0,19.0,15.141272576636192,79.71588873332,0.012544550602018386,1134.0,820.0,1.3829268292682926,0.7231040564373897,14.185530864197284
1217.0,10.0,15.263267050123176,79.73391253677757,0.01254171491382348,1135.0,820.0,1.3841463414634143,0.7224669603524229,14.199453744493143
1217.0,0.0,15.263267050123176,79.73391253677757,0.01254171491382348,1141.0,820.0,1.3914634146341462,0.7186678352322524,14.282478527607115
1212.0,-5.0,15.202521452145126,79.72361715227069,0.012543334531472876,1141.0,820.0,1.3914634146341462,0.7186678352322524,14.282478527607115
1220.0,8.0,15.299475409835987,79.74129617644705,0.012540553614619662,1121.0,820.0,1.3670731707317074,0.7314897413024085,14.002272970561755
1212.0,-8.0,15.202521452145126,79.72361715227069,0.012543334531472876,1097.0,820.0,1.3378048780487806,0.7474931631722881,13.742153144940946
1187.0,-25.0,14.891117101937516,79.71195121724996,0.012545170262794874,1097.0,820.0,1.3378048780487806,0.7474931631722881,13.742153144940946
1159.0,-28.0,14.526395168248277,79.78579589610341,0.012533559247841485,1080.0,820.0,1.3170731707317074,0.7592592592592593,13.5491111111113
1151.0,-8.0,14.418929626411586,79.82562019663918,0.012527306365257677,1092.0,820.0,1.3317073170731708,0.7509157509157509,13.686000000000195
1155.0,4.0,14.472848484848265,79.80460800160925,0.012530604748786377,1089.0,820.0,1.328048780487805,0.7529843893480257,13.6520606060608
1133.0,-22.0,14.171583406884134,79.94872326331738,0.012508017128759165,1104.0,820.0,1.3463414634146342,0.7427536231884058,13.819913043478465
1131.0,-2.0,14.143614500441842,79.96541477885077,0.01250540627802108,1095.0,820.0,1.3353658536585369,0.7488584474885844,13.719753424657734
1155.0,24.0,14.472848484848265,79.80460800160925,0.012530604748786377,1100.0,820.0,1.3414634146341464,0.7454545454545455,13.7756000000002
1155.0,0.0,14.472848484848265,79.80460800160925,0.012530604748786377,1100.0,820.0,1.3414634146341464,0.7454545454545455,13.7756000000002
1138.0,-17.0,14.241075571177257,79.90969462329213,0.012514126160964196,1110.0,820.0,1.3536585365853655,0.7387387387387387,13.88578378378399
1157.0,19.0,14.499668107173507,79.79492988722896,0.01253212455244037,1108.0,820.0,1.351219512195122,0.740072202166065,13.863906137184319
1161.0,4.0,14.553030146425293,79.77720023380702,0.01253490968684349,1088.0,820.0,1.326829268292683,0.7536764705882353,13.640705882353132
1152.0,-9.0,14.432444444444215,79.82015828534601,0.012528163580246714,1090.0,820.0,1.329268292682927,0.7522935779816514,13.663394495413037
1139.0,-13.0,14.254900790166564,79.90234493850105,0.012515277252121657,1088.0,820.0,1.326829268292683,0.7536764705882353,13.640705882353132
1131.0,-8.0,14.143614500441842,79.96541477885077,0.01250540627802108,1087.0,820.0,1.325609756097561,0.7543698252069917,13.629330266789525
1141.0,10.0,14.282478527607115,79.88809489855143,0.012517509664861624,1095.0,825.0,1.3272727272727274,0.7534246575342466,13.719753424657734
1134.0,-7.0,14.185530864197284,79.94061067267428,0.01250928647636445,1095.0,825.0,1.3272727272727274,0.7534246575342466,13.719753424657734
1135.0,1.0,14.199453744493143,79.93265236982637,0.012510531933474137,1117.0,825.0,1.353939393939394,0.738585496866607,13.961738585497079
